id,title,sourceUrl,contentVerdict,contentReason,sourceHttpStatus,sourceFinalUrl,recommendedAction,uscehubScreenshot,sourceScreenshot,jsonSidecar,note,targetFit,targetFitReason,matchRelevance,manualReviewNeeded,excludeFromCurrentWedge,futureLaneCandidate
cmn2111jv001esb1197ufjp8u,"Northwell Health System","https://international.northwell.edu/consulting-advisory-services",LIKELY_WRONG_PAGE,"wrong_page_hints:consulting,advisory services",200,"https://international.northwell.edu/consulting-advisory-services",WRONG_PAGE_REPLACE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111jv001esb1197ufjp8u-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2111jv001esb1197ufjp8u-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111jv001esb1197ufjp8u-20260502.json,"Source URL contains wrong-page hint; admin re-link.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmo34f4ey001h1nxx722orcxh,"UW Medicine Seattle Visiting Students Program","https://www.uwmedicine.org/school-of-medicine/visiting-students-program/visiting-us-canada",PATH_HINTS_PROGRAM,"path_keywords:visiting student,visiting students",403,"https://www.uwmedicine.org/school-of-medicine/visiting-students-program/visiting-us-canada",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4ey001h1nxx722orcxh-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4ey001h1nxx722orcxh-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4ey001h1nxx722orcxh-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmn2113fn005usb11jprkbjsa,"VCU Health / MCV Hospitals","https://www.vcuhealth.org/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://www.vcuhealth.org/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2113fn005usb11jprkbjsa-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2113fn005usb11jprkbjsa-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2113fn005usb11jprkbjsa-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2112fx003isb11x5b08yua,"UT Health San Antonio","https://www.uthscsa.edu/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://uthscsa.edu/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112fx003isb11x5b08yua-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2112fx003isb11x5b08yua-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112fx003isb11x5b08yua-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn211162000isb11ch7hhgdh,"Mount Sinai Morningside / West","https://www.mountsinai.org/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://www.mountsinai.org/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211162000isb11ch7hhgdh-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn211162000isb11ch7hhgdh-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211162000isb11ch7hhgdh-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmo3385r8001l1ny9zaacztke,"Emory University SOM Visiting Student / Clinical Observership","https://med.emory.edu/education/admissions/visiting/index.html",DEEP_PATH_NO_HINT,"no_keyword_match",200,"https://med.emory.edu/education/admissions/visiting/index.html",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3385r8001l1ny9zaacztke-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3385r8001l1ny9zaacztke-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3385r8001l1ny9zaacztke-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmn2112790030sb11lgcyjgkr,"MedStar Georgetown University Hospital","https://www.medstarhealth.org/education",GENERIC_HOMEPAGE,"path_is_generic",200,"https://www.medstarhealth.org/education",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112790030sb11lgcyjgkr-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2112790030sb11lgcyjgkr-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112790030sb11lgcyjgkr-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn21145j007gsb11ba86v05m,"Baylor College of Medicine — Postdoctoral Research","https://www.bcm.edu/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://www.bcm.edu/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21145j007gsb11ba86v05m-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21145j007gsb11ba86v05m-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21145j007gsb11ba86v05m-20260502.json,"Source URL points at a generic homepage; re-link candidate.",MAYBE_TARGET_MANUAL_REVIEW,"\"Research fellowship\" / \"postdoctoral\" framing is ambiguous — could be clinical research for medical graduates (target-relevant) or basic-science postdoc (non-target).",UNCLEAR,true,false,"Basic science / postdoc research lane (if non-clinical)"
cmn2111el0016sb11s4ch7y7z,"Wyckoff Heights Medical Center","https://www.wyckoffhospital.org/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://whmcny.org/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111el0016sb11s4ch7y7z-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2111el0016sb11s4ch7y7z-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111el0016sb11s4ch7y7z-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmo34f3k1000d1nxx22bee6we,"Cleveland Clinic Elective Program","https://my.clevelandclinic.org/departments/elective-program",PATH_HINTS_PROGRAM,"path_keywords:elective",200,"https://my.clevelandclinic.org/departments/elective-program",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3k1000d1nxx22bee6we-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3k1000d1nxx22bee6we-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3k1000d1nxx22bee6we-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Generic observership / externship / elective / rotation framing.",HIGH,false,false,"None"
cmn2111kl001gsb118m3doyxd,"SUNY Downstate Medical Center","https://www.downstate.edu/education-training/graduate-medical-education/index.html",DEEP_PATH_NO_HINT,"no_keyword_match",200,"https://www.downstate.edu/education-training/graduate-medical-education/index.html",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111kl001gsb118m3doyxd-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2111kl001gsb118m3doyxd-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111kl001gsb118m3doyxd-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn21128p0034sb11bh6ix3xv,"Mayo Clinic","https://college.mayo.edu/academics/visiting-medical-student-clerkships/",PATH_HINTS_PROGRAM,"path_keywords:visiting medical student,clerkship",200,"https://college.mayo.edu/academics/visiting-medical-student-clerkships/",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21128p0034sb11bh6ix3xv-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21128p0034sb11bh6ix3xv-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21128p0034sb11bh6ix3xv-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2112nm0042sb119q64hx5i,"Drexel University / Hahnemann (Tower Health)","https://drexel.edu/medicine/",DEEP_PATH_NO_HINT,"no_keyword_match",200,"https://drexel.edu/medicine/",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112nm0042sb119q64hx5i-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2112nm0042sb119q64hx5i-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112nm0042sb119q64hx5i-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2115qt00b8sb11lj2ug8jv,"Geisinger Medical Center","https://www.geisinger.org/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://validate.perfdrive.com/?ssa=3168ab46-976e-495d-8e52-dedc86664262&ssb=64178205942&ssc=https%3A%2F%2Fwww.geisinger.org%2F&ssi=3ca61201-d5ku-4868-b3d2-bf69c9e7cbf7&ssk=botmanager_support@radware.com&ssm=86144468761726748106665883008657&ssn=a483aadf4e4bb1775085e5e8db804bffd64c5e26001c-ef84-4d47-8ba1c2&sso=ac416aff-210acf11818d8cf8911a34d5fb9bf06f752396c075ee4f75&ssp=75102647661777668067177765895283450&ssq=79398069140697569073091406654256397474448&ssr=NTAuMjUuMjQuMjI1&sst=Mozilla/5.0%20(Macintosh;%20Intel%20Mac%20OS%20X%2010_15_7)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20HeadlessChrome/147.0.7727.15%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDA1ZTI2MDAxYy1lZjg0LTRkNDctOGFmZi0yMTBhY2YxMTgxOGQxLTE3Nzc2OTE0MDYyMDEwLTAwMzg4OWQ2N2YxMzhkZTgzMWMxMCIsInJkIjoiZ2Vpc2luZ2VyLm9yZyIsInV6bXgiOiI3ZjkwMDA3YmU1NzgyYS1iY2RiLTQyNWQtYjA1Zi05NmIxMWE4OGYzNTAxLTE3Nzc2OTE0MDYyMDEwLTc2M2VmYmZmYTEwMDhkMWYxMCJ9",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115qt00b8sb11lj2ug8jv-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115qt00b8sb11lj2ug8jv-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115qt00b8sb11lj2ug8jv-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2111lb001isb11fb37azrf,"Stony Brook University Hospital","https://renaissance.stonybrookmedicine.edu/gme",DEEP_PATH_NO_HINT,"no_keyword_match",200,"https://renaissance.stonybrookmedicine.edu/gme",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111lb001isb11fb37azrf-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2111lb001isb11fb37azrf-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111lb001isb11fb37azrf-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2112qu0044sb11m7wwscho,"Duke University Hospital","https://medschool.duke.edu/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://medschool.duke.edu/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112qu0044sb11m7wwscho-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2112qu0044sb11m7wwscho-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112qu0044sb11m7wwscho-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn21144u007esb11pfjw2mj2,"Yale School of Medicine — Postdoctoral Research","https://postdocs.yale.edu/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://postdocs.yale.edu/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21144u007esb11pfjw2mj2-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21144u007esb11pfjw2mj2-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21144u007esb11pfjw2mj2-20260502.json,"Source URL points at a generic homepage; re-link candidate.",MAYBE_TARGET_MANUAL_REVIEW,"\"Research fellowship\" / \"postdoctoral\" framing is ambiguous — could be clinical research for medical graduates (target-relevant) or basic-science postdoc (non-target).",UNCLEAR,true,false,"Basic science / postdoc research lane (if non-clinical)"
cmn21130x004wsb112pfkq89t,"Newark Beth Israel Medical Center","https://www.rwjbh.org/newark-beth-israel-medical-center/education/",DEEP_PATH_NO_HINT,"no_keyword_match",200,"https://www.rwjbh.org/newark-beth-israel-medical-center/",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21130x004wsb112pfkq89t-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21130x004wsb112pfkq89t-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21130x004wsb112pfkq89t-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2111qh001wsb111gq2cngn,"UC Irvine Medical Center","https://www.ucihealth.org/",GENERIC_HOMEPAGE,"path_is_generic",,"",SOURCE_DEAD_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111qh001wsb111gq2cngn-20260502.png,(fail),docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111qh001wsb111gq2cngn-20260502.json,"Screenshot capture failed: page.screenshot: Timeout 30000ms exceeded.\nCall log:\n  - taking page screenshot\n  - waiting for fonts to load...\n.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2111r6001ysb11czxooaqe,"Loma Linda University Medical Center","https://lluh.org/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://lluh.org/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111r6001ysb11czxooaqe-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2111r6001ysb11czxooaqe-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2111r6001ysb11czxooaqe-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2112yq004qsb11hveu7mqi,"Mercy Hospital St. Louis","https://www.mercy.net/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://www.mercy.net/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112yq004qsb11hveu7mqi-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2112yq004qsb11hveu7mqi-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2112yq004qsb11hveu7mqi-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmn2114xq009csb115qvu2i90,"Flushing Hospital Medical Center","https://www.flushinghospital.org/",GENERIC_HOMEPAGE,"path_is_generic",200,"https://flushinghospital.org/",NEEDS_BETTER_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114xq009csb115qvu2i90-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2114xq009csb115qvu2i90-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114xq009csb115qvu2i90-20260502.json,"Source URL points at a generic homepage; re-link candidate.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmo33870x003b1ny994cg6cjp,"UW Madison International Observership in Urology","https://urology.wisc.edu/education-and-training/international-observership-in-urology/",PATH_HINTS_PROGRAM,"path_keywords:observership,observer",200,"https://urology.wisc.edu/education-and-training/international-observership-in-urology/",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo33870x003b1ny994cg6cjp-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo33870x003b1ny994cg6cjp-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo33870x003b1ny994cg6cjp-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Generic observership / externship / elective / rotation framing.",HIGH,false,false,"None"
cmo3386to00311ny9vjdxoefc,"University of Utah Moran Eye International Observership","https://prod.ophthalmology.medicine.utah.edu/ophthalmology/education/fellowship/international-observership",PATH_HINTS_PROGRAM,"path_keywords:observership,observer",200,"https://prod.ophthalmology.medicine.utah.edu/ophthalmology/education/fellowship/international-observership",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386to00311ny9vjdxoefc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386to00311ny9vjdxoefc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386to00311ny9vjdxoefc-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Generic observership / externship / elective / rotation framing.",HIGH,false,false,"None"
cmo33867o00271ny9ovpq1r1c,"University of Minnesota Pathology Observership","https://med.umn.edu/pathology/education-training/residency/observerships",PATH_HINTS_PROGRAM,"path_keywords:observership,observer",200,"https://med.umn.edu/pathology/education-training/residency/observerships",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo33867o00271ny9ovpq1r1c-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo33867o00271ny9ovpq1r1c-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo33867o00271ny9ovpq1r1c-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Generic observership / externship / elective / rotation framing.",HIGH,false,false,"None"
cmo34f3ta000p1nxxugaetc8m,"University of Chicago Pritzker Visiting Students Program","https://pritzker.uchicago.edu/academics/visiting-students",PATH_HINTS_PROGRAM,"path_keywords:visiting student,visiting students",200,"https://pritzker.uchicago.edu/academics/visiting-students",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3ta000p1nxxugaetc8m-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3ta000p1nxxugaetc8m-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3ta000p1nxxugaetc8m-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo3385o6001h1ny9z7gkibwc,"Orlando Health Pediatric Neurosurgery Clinical Observership","https://www.orlandohealth.com/services-and-specialties/childrens-neuroscience-institute/education/pediatric-neurosurgery-clinical-observership-program",PATH_HINTS_PROGRAM,"path_keywords:observership,observer",200,"https://www.orlandohealth.com/services-and-specialties/childrens-neuroscience-institute/education/pediatric-neurosurgery-clinical-observership-program",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3385o6001h1ny9z7gkibwc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3385o6001h1ny9z7gkibwc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3385o6001h1ny9z7gkibwc-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo3386jd002n1ny9fvhszodk,"Penn Dermatopathology International Observership","https://dermatology.upenn.edu/education/fellowship-training/dermatopathology-international-observership/",PATH_HINTS_PROGRAM,"path_keywords:observership,observer",200,"https://dermatology.upenn.edu/education/fellowship-training/dermatopathology-international-observership/",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386jd002n1ny9fvhszodk-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386jd002n1ny9fvhszodk-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386jd002n1ny9fvhszodk-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Generic observership / externship / elective / rotation framing.",HIGH,false,false,"None"
cmn2114m6008msb11ihsjqovc,"Boston Children's Hospital — Observership","https://bchapps.childrenshospital.org/observership/",PATH_HINTS_PROGRAM,"path_keywords:observership,observer",200,"https://bchapps.childrenshospital.org/observership/",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114m6008msb11ihsjqovc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2114m6008msb11ihsjqovc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114m6008msb11ihsjqovc-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Generic observership / externship / elective / rotation framing.",HIGH,false,false,"None"
cmo34f4je001n1nxx7e913b78,"University of Arizona Tucson Visiting Medical Students","https://medicine.arizona.edu/education/degree-programs/md-program/visiting-medical-students",PATH_HINTS_PROGRAM,"path_keywords:visiting medical student",200,"https://medicine.arizona.edu/education/degree-programs/md-program/visiting-medical-students",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4je001n1nxx7e913b78-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4je001n1nxx7e913b78-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4je001n1nxx7e913b78-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Strong title/URL match for visiting student / IMG / clerkship.",HIGH,false,false,"None"
cmo3384p200071ny9poe15otq,"NYU Langone Visiting International Physicians Program — Orthopedic Surgery","https://med.nyu.edu/departments-institutes/orthopedic-surgery/education/visiting-international-physicians-program",DEEP_PATH_NO_HINT,"no_keyword_match",200,"https://med.nyu.edu/departments-institutes/orthopedic-surgery/education/visiting-international-physicians-program",MANUAL_REVIEW,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3384p200071ny9poe15otq-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3384p200071ny9poe15otq-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3384p200071ny9poe15otq-20260502.json,"Deep path with no keyword hit; review page text manually.",TARGET_USCE_MATCH,"No specific target-fit signal; falling back to in-wedge default.",MEDIUM,false,false,"None"
cmo3386sa002z1ny9arnxr27u,"UT Southwestern Plastic Surgery Observership","https://www.utsouthwestern.edu/departments/plastic-surgery/education-training/observerships.html",PATH_HINTS_PROGRAM,"path_keywords:observership,observer",200,"https://www.utsouthwestern.edu/departments/plastic-surgery/education-training/observerships.html",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386sa002z1ny9arnxr27u-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386sa002z1ny9arnxr27u-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386sa002z1ny9arnxr27u-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Generic observership / externship / elective / rotation framing.",HIGH,false,false,"None"
cmo3385jq001b1ny9gnvp324l,"Baptist Health International Observerships","https://baptisthealth.net/international-services/international-healthcare-professionals/international-observerships",PATH_HINTS_PROGRAM,"path_keywords:observership,observer",200,"https://baptisthealth.net/international-services/international-healthcare-professionals/international-observerships",KEEP_SOURCE,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3385jq001b1ny9gnvp324l-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3385jq001b1ny9gnvp324l-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3385jq001b1ny9gnvp324l-20260502.json,"Source URL path matches program keyword; visual confirmation still needed.",TARGET_USCE_MATCH,"Generic observership / externship / elective / rotation framing.",HIGH,false,false,"None"
