schema_version,artifact_id,run_id,institution_id,source_url,artifact_type,path,sha256,captured_at,status,failure_reason
p102-0r-1,manifest_1,p102-1-trial-2-run-2,inst_brooklyn_hospital_center_ny,https://tbh.org/volunteer,CLEANED_TEXT,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-1-trial-2-run-2/cleaned_text/volunteer.txt,5a3208cb83e4f51a92230ab46174fc770376d46e0af63b5015690ca530ba9583,2026-05-12T03:25:28.827Z,OK,
p102-0r-1,manifest_2,p102-1-trial-2-run-2,inst_brooklyn_hospital_center_ny,https://tbh.org/volunteer,RAW_HTML,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-1-trial-2-run-2/raw_html/volunteer.html,,2026-05-12T03:25:28.827Z,OK,
p102-0r-1,manifest_3,p102-1-trial-2-run-2,inst_brooklyn_hospital_center_ny,https://tbh.org/volunteering,CLEANED_TEXT,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-1-trial-2-run-2/cleaned_text/volunteering.txt,5a3208cb83e4f51a92230ab46174fc770376d46e0af63b5015690ca530ba9583,2026-05-12T03:25:28.852Z,OK,
p102-0r-1,manifest_4,p102-1-trial-2-run-2,inst_brooklyn_hospital_center_ny,https://tbh.org/volunteering,RAW_HTML,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-1-trial-2-run-2/raw_html/volunteering.html,,2026-05-12T03:25:28.852Z,OK,
p102-0r-1,manifest_5,p102-1-trial-2-run-2,inst_brooklyn_hospital_center_ny,https://tbh.org/careers,CLEANED_TEXT,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-1-trial-2-run-2/cleaned_text/careers.txt,a65389d1774df843986778d24ad33665029e0b787665a01e951b6bf2c2476c50,2026-05-12T03:25:28.895Z,OK,
p102-0r-1,manifest_6,p102-1-trial-2-run-2,inst_brooklyn_hospital_center_ny,https://tbh.org/careers,RAW_HTML,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-1-trial-2-run-2/raw_html/careers.html,,2026-05-12T03:25:28.895Z,OK,
p102-0r-1,manifest_7,p102-1-trial-2-run-2,inst_brooklyn_hospital_center_ny,https://www.tbh.org/how-to-help/how-volunteer/student-requirements,CLEANED_TEXT,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-1-trial-2-run-2/cleaned_text/sm_02f20b5523472382.txt,bf90156208543678f5d8679b7a0d9898e4f0172b46277e7e6b459569682be350,2026-05-12T03:25:28.895Z,OK,
p102-0r-1,manifest_8,p102-1-trial-2-run-2,inst_brooklyn_hospital_center_ny,https://www.tbh.org/how-to-help/how-volunteer/student-requirements,RAW_HTML,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-1-trial-2-run-2/raw_html/sm_02f20b5523472382.html,,2026-05-12T03:25:28.895Z,OK,
p102-0r-1,manifest_9,p102-1-trial-2-run-2,inst_brooklyn_hospital_center_ny,https://www.tbh.org/how-to-help/how-volunteer/requirements,CLEANED_TEXT,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-1-trial-2-run-2/cleaned_text/sm_9c49409492fb4a37.txt,a9122ad2281ef0b0ab6fb425d771b6341c761fbd6206ecce3cc57322f3f67ec5,2026-05-12T03:25:28.895Z,OK,
p102-0r-1,manifest_10,p102-1-trial-2-run-2,inst_brooklyn_hospital_center_ny,https://www.tbh.org/how-to-help/how-volunteer/requirements,RAW_HTML,/Volumes/T7Shield_Code/01_PROJECTS/USCEHub/11_LOCAL_EVIDENCE/p102-national-runner/artifacts/p102-1-trial-2-run-2/raw_html/sm_9c49409492fb4a37.html,,2026-05-12T03:25:28.895Z,OK,
